Provincias	Establecimientos y personal empleado (plazas)	Periodo	Total
21 Huelva	Número de apartamentos estimados	2017M06	1.259
21 Huelva	Número de apartamentos estimados	2017M05	768
21 Huelva	Número de apartamentos estimados	2017M04	624
21 Huelva	Número de apartamentos estimados	2017M03	351
21 Huelva	Número de apartamentos estimados	2017M02	336
21 Huelva	Número de apartamentos estimados	2017M01	285
21 Huelva	Número de apartamentos estimados	2016M12	362
21 Huelva	Número de apartamentos estimados	2016M11	363
21 Huelva	Número de apartamentos estimados	2016M10	562
21 Huelva	Número de apartamentos estimados	2016M09	981
21 Huelva	Número de apartamentos estimados	2016M08	1.080
21 Huelva	Número de apartamentos estimados	2016M07	1.056
21 Huelva	Número de apartamentos estimados	2016M06	950
21 Huelva	Número de apartamentos estimados	2016M05	629
21 Huelva	Número de apartamentos estimados	2016M04	563
21 Huelva	Número de apartamentos estimados	2016M03	432
21 Huelva	Número de apartamentos estimados	2016M02	367
21 Huelva	Número de apartamentos estimados	2016M01	300
21 Huelva	Número de apartamentos estimados	2015M12	337
21 Huelva	Número de apartamentos estimados	2015M11	367
21 Huelva	Número de apartamentos estimados	2015M10	485
21 Huelva	Número de apartamentos estimados	2015M09	926
21 Huelva	Número de apartamentos estimados	2015M08	960
21 Huelva	Número de apartamentos estimados	2015M07	956
21 Huelva	Número de apartamentos estimados	2015M06	957
21 Huelva	Número de apartamentos estimados	2015M05	595
21 Huelva	Número de apartamentos estimados	2015M04	566
21 Huelva	Número de apartamentos estimados	2015M03	478
21 Huelva	Número de apartamentos estimados	2015M02	371
21 Huelva	Número de apartamentos estimados	2015M01	353
21 Huelva	Número de apartamentos estimados	2014M12	371
21 Huelva	Número de apartamentos estimados	2014M11	353
21 Huelva	Número de apartamentos estimados	2014M10	471
21 Huelva	Número de apartamentos estimados	2014M09	593
21 Huelva	Número de apartamentos estimados	2014M08	958
21 Huelva	Número de apartamentos estimados	2014M07	1.009
21 Huelva	Número de apartamentos estimados	2014M06	891
21 Huelva	Número de apartamentos estimados	2014M05	520
21 Huelva	Número de apartamentos estimados	2014M04	489
21 Huelva	Número de apartamentos estimados	2014M03	423
21 Huelva	Número de apartamentos estimados	2014M02	315
21 Huelva	Número de apartamentos estimados	2014M01	359
21 Huelva	Número de apartamentos estimados	2013M12	301
21 Huelva	Número de apartamentos estimados	2013M11	369
21 Huelva	Número de apartamentos estimados	2013M10	387
21 Huelva	Número de apartamentos estimados	2013M09	632
21 Huelva	Número de apartamentos estimados	2013M08	922
21 Huelva	Número de apartamentos estimados	2013M07	916
21 Huelva	Número de apartamentos estimados	2013M06	788
21 Huelva	Número de apartamentos estimados	2013M05	522
21 Huelva	Número de apartamentos estimados	2013M04	487
21 Huelva	Número de apartamentos estimados	2013M03	480
21 Huelva	Número de apartamentos estimados	2013M02	312
21 Huelva	Número de apartamentos estimados	2013M01	300
21 Huelva	Número de apartamentos estimados	2012M12	308
21 Huelva	Número de apartamentos estimados	2012M11	316
21 Huelva	Número de apartamentos estimados	2012M10	314
21 Huelva	Número de apartamentos estimados	2012M09	628
21 Huelva	Número de apartamentos estimados	2012M08	928
21 Huelva	Número de apartamentos estimados	2012M07	880
21 Huelva	Número de apartamentos estimados	2012M06	921
21 Huelva	Número de apartamentos estimados	2012M05	556
21 Huelva	Número de apartamentos estimados	2012M04	595
21 Huelva	Número de apartamentos estimados	2012M03	474
21 Huelva	Número de apartamentos estimados	2012M02	350
21 Huelva	Número de apartamentos estimados	2012M01	348
21 Huelva	Número de apartamentos estimados	2011M12	330
21 Huelva	Número de apartamentos estimados	2011M11	410
21 Huelva	Número de apartamentos estimados	2011M10	566
21 Huelva	Número de apartamentos estimados	2011M09	942
21 Huelva	Número de apartamentos estimados	2011M08	980
21 Huelva	Número de apartamentos estimados	2011M07	999
21 Huelva	Número de apartamentos estimados	2011M06	970
21 Huelva	Número de apartamentos estimados	2011M05	616
21 Huelva	Número de apartamentos estimados	2011M04	583
21 Huelva	Número de apartamentos estimados	2011M03	641
21 Huelva	Número de apartamentos estimados	2011M02	519
21 Huelva	Número de apartamentos estimados	2011M01	531
21 Huelva	Número de apartamentos estimados	2010M12	607
21 Huelva	Número de apartamentos estimados	2010M11	427
21 Huelva	Número de apartamentos estimados	2010M10	562
21 Huelva	Número de apartamentos estimados	2010M09	887
21 Huelva	Número de apartamentos estimados	2010M08	974
21 Huelva	Número de apartamentos estimados	2010M07	1.061
21 Huelva	Número de apartamentos estimados	2010M06	935
21 Huelva	Número de apartamentos estimados	2010M05	581
21 Huelva	Número de apartamentos estimados	2010M04	671
21 Huelva	Número de apartamentos estimados	2010M03	362
21 Huelva	Número de apartamentos estimados	2010M02	359
21 Huelva	Número de apartamentos estimados	2010M01	965
21 Huelva	Número de apartamentos estimados	2009M12	976
21 Huelva	Número de apartamentos estimados	2009M11	1.285
21 Huelva	Número de apartamentos estimados	2009M10	788
21 Huelva	Número de apartamentos estimados	2009M09	1.349
21 Huelva	Número de apartamentos estimados	2009M08	976
21 Huelva	Número de apartamentos estimados	2009M07	1.062
21 Huelva	Número de apartamentos estimados	2009M06	777
21 Huelva	Número de apartamentos estimados	2009M05	536
21 Huelva	Número de apartamentos estimados	2009M04	535
21 Huelva	Número de apartamentos estimados	2009M03	583
21 Huelva	Número de apartamentos estimados	2009M02	540
21 Huelva	Número de apartamentos estimados	2009M01	443
21 Huelva	Número de apartamentos estimados	2008M12	522
21 Huelva	Número de apartamentos estimados	2008M11	601
21 Huelva	Número de apartamentos estimados	2008M10	715
21 Huelva	Número de apartamentos estimados	2008M09	911
21 Huelva	Número de apartamentos estimados	2008M08	720
21 Huelva	Número de apartamentos estimados	2008M07	633
21 Huelva	Número de apartamentos estimados	2008M06	702
21 Huelva	Número de apartamentos estimados	2008M05	617
21 Huelva	Número de apartamentos estimados	2008M04	572
21 Huelva	Número de apartamentos estimados	2008M03	146
21 Huelva	Número de apartamentos estimados	2008M02	327
21 Huelva	Número de apartamentos estimados	2008M01	366
21 Huelva	Número de apartamentos estimados	2007M12	168
21 Huelva	Número de apartamentos estimados	2007M11	282
21 Huelva	Número de apartamentos estimados	2007M10	484
21 Huelva	Número de apartamentos estimados	2007M09	607
21 Huelva	Número de apartamentos estimados	2007M08	616
21 Huelva	Número de apartamentos estimados	2007M07	609
21 Huelva	Número de apartamentos estimados	2007M06	609
21 Huelva	Número de apartamentos estimados	2007M05	526
21 Huelva	Número de apartamentos estimados	2007M04	523
21 Huelva	Número de apartamentos estimados	2007M03	363
21 Huelva	Número de apartamentos estimados	2007M02	386
21 Huelva	Número de apartamentos estimados	2007M01	380
21 Huelva	Número de apartamentos estimados	2006M12	216
21 Huelva	Número de apartamentos estimados	2006M11	294
21 Huelva	Número de apartamentos estimados	2006M10	576
21 Huelva	Número de apartamentos estimados	2006M09	660
21 Huelva	Número de apartamentos estimados	2006M08	660
21 Huelva	Número de apartamentos estimados	2006M07	661
21 Huelva	Número de apartamentos estimados	2006M06	660
21 Huelva	Número de apartamentos estimados	2006M05	566
21 Huelva	Número de apartamentos estimados	2006M04	556
21 Huelva	Número de apartamentos estimados	2006M03	392
21 Huelva	Número de apartamentos estimados	2006M02	389
21 Huelva	Número de apartamentos estimados	2006M01	388
21 Huelva	Número de apartamentos estimados	2005M12	223
21 Huelva	Número de apartamentos estimados	2005M11	479
21 Huelva	Número de apartamentos estimados	2005M10	577
21 Huelva	Número de apartamentos estimados	2005M09	671
21 Huelva	Número de apartamentos estimados	2005M08	649
21 Huelva	Número de apartamentos estimados	2005M07	652
21 Huelva	Número de apartamentos estimados	2005M06	644
21 Huelva	Número de apartamentos estimados	2005M05	643
21 Huelva	Número de apartamentos estimados	2005M04	510
21 Huelva	Número de apartamentos estimados	2005M03	363
21 Huelva	Número de apartamentos estimados	2005M02	341
21 Huelva	Número de apartamentos estimados	2005M01	325
22 Huesca	Número de apartamentos estimados	2024M09	1.051
22 Huesca	Número de apartamentos estimados	2024M08	1.105
22 Huesca	Número de apartamentos estimados	2024M07	1.113
22 Huesca	Número de apartamentos estimados	2024M06	944
22 Huesca	Número de apartamentos estimados	2024M05	876
22 Huesca	Número de apartamentos estimados	2024M04	943
22 Huesca	Número de apartamentos estimados	2024M03	931
22 Huesca	Número de apartamentos estimados	2024M02	813
22 Huesca	Número de apartamentos estimados	2024M01	847
22 Huesca	Número de apartamentos estimados	2023M12	884
22 Huesca	Número de apartamentos estimados	2023M11	629
22 Huesca	Número de apartamentos estimados	2023M10	862
22 Huesca	Número de apartamentos estimados	2023M09	959
22 Huesca	Número de apartamentos estimados	2023M08	1.058
22 Huesca	Número de apartamentos estimados	2023M07	1.052
22 Huesca	Número de apartamentos estimados	2023M06	911
22 Huesca	Número de apartamentos estimados	2023M05	880
22 Huesca	Número de apartamentos estimados	2023M04	896
22 Huesca	Número de apartamentos estimados	2023M03	956
22 Huesca	Número de apartamentos estimados	2023M02	911
22 Huesca	Número de apartamentos estimados	2023M01	945
22 Huesca	Número de apartamentos estimados	2022M12	1.042
22 Huesca	Número de apartamentos estimados	2022M11	726
22 Huesca	Número de apartamentos estimados	2022M10	1.001
22 Huesca	Número de apartamentos estimados	2022M09	1.105
22 Huesca	Número de apartamentos estimados	2022M08	1.139
22 Huesca	Número de apartamentos estimados	2022M07	1.121
22 Huesca	Número de apartamentos estimados	2022M06	1.013
22 Huesca	Número de apartamentos estimados	2022M05	873
22 Huesca	Número de apartamentos estimados	2022M04	1.124
22 Huesca	Número de apartamentos estimados	2022M03	1.000
22 Huesca	Número de apartamentos estimados	2022M02	988
22 Huesca	Número de apartamentos estimados	2022M01	996
22 Huesca	Número de apartamentos estimados	2021M12	1.032
22 Huesca	Número de apartamentos estimados	2021M11	808
22 Huesca	Número de apartamentos estimados	2021M10	1.001
22 Huesca	Número de apartamentos estimados	2021M09	1.071
22 Huesca	Número de apartamentos estimados	2021M08	1.084
22 Huesca	Número de apartamentos estimados	2021M07	1.120
22 Huesca	Número de apartamentos estimados	2021M06	981
22 Huesca	Número de apartamentos estimados	2021M05	733
22 Huesca	Número de apartamentos estimados	2021M04	645
22 Huesca	Número de apartamentos estimados	2021M03	.
22 Huesca	Número de apartamentos estimados	2021M02	.
22 Huesca	Número de apartamentos estimados	2021M01	.
22 Huesca	Número de apartamentos estimados	2020M12	641
22 Huesca	Número de apartamentos estimados	2020M11	.
22 Huesca	Número de apartamentos estimados	2020M10	818
22 Huesca	Número de apartamentos estimados	2020M09	877
22 Huesca	Número de apartamentos estimados	2020M08	1.026
22 Huesca	Número de apartamentos estimados	2020M07	939
22 Huesca	Número de apartamentos estimados	2020M06	529
22 Huesca	Número de apartamentos estimados	2020M05	80
22 Huesca	Número de apartamentos estimados	2020M04	0
22 Huesca	Número de apartamentos estimados	2020M03	598
22 Huesca	Número de apartamentos estimados	2020M02	1.007
22 Huesca	Número de apartamentos estimados	2020M01	1.002
22 Huesca	Número de apartamentos estimados	2019M12	1.085
22 Huesca	Número de apartamentos estimados	2019M11	925
22 Huesca	Número de apartamentos estimados	2019M10	1.009
22 Huesca	Número de apartamentos estimados	2019M09	997
22 Huesca	Número de apartamentos estimados	2019M08	1.108
22 Huesca	Número de apartamentos estimados	2019M07	1.082
22 Huesca	Número de apartamentos estimados	2019M06	1.013
22 Huesca	Número de apartamentos estimados	2019M05	943
22 Huesca	Número de apartamentos estimados	2019M04	1.112
22 Huesca	Número de apartamentos estimados	2019M03	1.037
22 Huesca	Número de apartamentos estimados	2019M02	991
22 Huesca	Número de apartamentos estimados	2019M01	1.001
22 Huesca	Número de apartamentos estimados	2018M12	1.189
22 Huesca	Número de apartamentos estimados	2018M11	1.069
22 Huesca	Número de apartamentos estimados	2018M10	1.089
22 Huesca	Número de apartamentos estimados	2018M09	1.169
22 Huesca	Número de apartamentos estimados	2018M08	1.266
22 Huesca	Número de apartamentos estimados	2018M07	1.226
22 Huesca	Número de apartamentos estimados	2018M06	838
22 Huesca	Número de apartamentos estimados	2018M05	1.017
22 Huesca	Número de apartamentos estimados	2018M04	1.153
22 Huesca	Número de apartamentos estimados	2018M03	1.212
22 Huesca	Número de apartamentos estimados	2018M02	1.153
22 Huesca	Número de apartamentos estimados	2018M01	1.182
22 Huesca	Número de apartamentos estimados	2017M12	860
22 Huesca	Número de apartamentos estimados	2017M11	689
22 Huesca	Número de apartamentos estimados	2017M10	791
22 Huesca	Número de apartamentos estimados	2017M09	882
22 Huesca	Número de apartamentos estimados	2017M08	913
22 Huesca	Número de apartamentos estimados	2017M07	891
22 Huesca	Número de apartamentos estimados	2017M06	767
22 Huesca	Número de apartamentos estimados	2017M05	668
22 Huesca	Número de apartamentos estimados	2017M04	847
22 Huesca	Número de apartamentos estimados	2017M03	855
22 Huesca	Número de apartamentos estimados	2017M02	828
22 Huesca	Número de apartamentos estimados	2017M01	808
22 Huesca	Número de apartamentos estimados	2016M12	854
22 Huesca	Número de apartamentos estimados	2016M11	683
22 Huesca	Número de apartamentos estimados	2016M10	773
22 Huesca	Número de apartamentos estimados	2016M09	861
22 Huesca	Número de apartamentos estimados	2016M08	885
22 Huesca	Número de apartamentos estimados	2016M07	881
22 Huesca	Número de apartamentos estimados	2016M06	784
22 Huesca	Número de apartamentos estimados	2016M05	717
22 Huesca	Número de apartamentos estimados	2016M04	848
22 Huesca	Número de apartamentos estimados	2016M03	836
22 Huesca	Número de apartamentos estimados	2016M02	815
22 Huesca	Número de apartamentos estimados	2016M01	824
22 Huesca	Número de apartamentos estimados	2015M12	780
22 Huesca	Número de apartamentos estimados	2015M11	697
22 Huesca	Número de apartamentos estimados	2015M10	770
22 Huesca	Número de apartamentos estimados	2015M09	826
22 Huesca	Número de apartamentos estimados	2015M08	826
22 Huesca	Número de apartamentos estimados	2015M07	817
22 Huesca	Número de apartamentos estimados	2015M06	751
