Provincias	Establecimientos y personal empleado (plazas)	Periodo	Total
39 Cantabria	Número de plazas estimadas	2013M10	2.869
39 Cantabria	Número de plazas estimadas	2013M09	5.098
39 Cantabria	Número de plazas estimadas	2013M08	5.661
39 Cantabria	Número de plazas estimadas	2013M07	5.541
39 Cantabria	Número de plazas estimadas	2013M06	4.832
39 Cantabria	Número de plazas estimadas	2013M05	4.179
39 Cantabria	Número de plazas estimadas	2013M04	4.058
39 Cantabria	Número de plazas estimadas	2013M03	3.294
39 Cantabria	Número de plazas estimadas	2013M02	2.411
39 Cantabria	Número de plazas estimadas	2013M01	2.339
39 Cantabria	Número de plazas estimadas	2012M12	2.366
39 Cantabria	Número de plazas estimadas	2012M11	2.620
39 Cantabria	Número de plazas estimadas	2012M10	2.986
39 Cantabria	Número de plazas estimadas	2012M09	4.652
39 Cantabria	Número de plazas estimadas	2012M08	5.041
39 Cantabria	Número de plazas estimadas	2012M07	5.194
39 Cantabria	Número de plazas estimadas	2012M06	4.349
39 Cantabria	Número de plazas estimadas	2012M05	4.360
39 Cantabria	Número de plazas estimadas	2012M04	4.103
39 Cantabria	Número de plazas estimadas	2012M03	3.053
39 Cantabria	Número de plazas estimadas	2012M02	2.191
39 Cantabria	Número de plazas estimadas	2012M01	2.211
39 Cantabria	Número de plazas estimadas	2011M12	2.477
39 Cantabria	Número de plazas estimadas	2011M11	2.497
39 Cantabria	Número de plazas estimadas	2011M10	2.859
39 Cantabria	Número de plazas estimadas	2011M09	4.801
39 Cantabria	Número de plazas estimadas	2011M08	5.260
39 Cantabria	Número de plazas estimadas	2011M07	5.164
39 Cantabria	Número de plazas estimadas	2011M06	4.589
39 Cantabria	Número de plazas estimadas	2011M05	3.872
39 Cantabria	Número de plazas estimadas	2011M04	3.958
39 Cantabria	Número de plazas estimadas	2011M03	2.867
39 Cantabria	Número de plazas estimadas	2011M02	2.144
39 Cantabria	Número de plazas estimadas	2011M01	2.006
39 Cantabria	Número de plazas estimadas	2010M12	2.358
39 Cantabria	Número de plazas estimadas	2010M11	2.883
39 Cantabria	Número de plazas estimadas	2010M10	3.004
39 Cantabria	Número de plazas estimadas	2010M09	5.021
39 Cantabria	Número de plazas estimadas	2010M08	5.269
39 Cantabria	Número de plazas estimadas	2010M07	5.461
39 Cantabria	Número de plazas estimadas	2010M06	4.802
39 Cantabria	Número de plazas estimadas	2010M05	4.051
39 Cantabria	Número de plazas estimadas	2010M04	3.895
39 Cantabria	Número de plazas estimadas	2010M03	3.276
39 Cantabria	Número de plazas estimadas	2010M02	2.181
39 Cantabria	Número de plazas estimadas	2010M01	1.883
39 Cantabria	Número de plazas estimadas	2009M12	2.261
39 Cantabria	Número de plazas estimadas	2009M11	2.305
39 Cantabria	Número de plazas estimadas	2009M10	2.905
39 Cantabria	Número de plazas estimadas	2009M09	4.317
39 Cantabria	Número de plazas estimadas	2009M08	4.994
39 Cantabria	Número de plazas estimadas	2009M07	4.853
39 Cantabria	Número de plazas estimadas	2009M06	4.732
39 Cantabria	Número de plazas estimadas	2009M05	3.660
39 Cantabria	Número de plazas estimadas	2009M04	3.600
39 Cantabria	Número de plazas estimadas	2009M03	2.009
39 Cantabria	Número de plazas estimadas	2009M02	2.106
39 Cantabria	Número de plazas estimadas	2009M01	1.956
39 Cantabria	Número de plazas estimadas	2008M12	1.981
39 Cantabria	Número de plazas estimadas	2008M11	2.091
39 Cantabria	Número de plazas estimadas	2008M10	2.729
39 Cantabria	Número de plazas estimadas	2008M09	4.272
39 Cantabria	Número de plazas estimadas	2008M08	4.710
39 Cantabria	Número de plazas estimadas	2008M07	4.690
39 Cantabria	Número de plazas estimadas	2008M06	3.987
39 Cantabria	Número de plazas estimadas	2008M05	3.490
39 Cantabria	Número de plazas estimadas	2008M04	3.254
39 Cantabria	Número de plazas estimadas	2008M03	3.186
39 Cantabria	Número de plazas estimadas	2008M02	2.194
39 Cantabria	Número de plazas estimadas	2008M01	2.112
39 Cantabria	Número de plazas estimadas	2007M12	2.234
39 Cantabria	Número de plazas estimadas	2007M11	2.373
39 Cantabria	Número de plazas estimadas	2007M10	2.422
39 Cantabria	Número de plazas estimadas	2007M09	4.113
39 Cantabria	Número de plazas estimadas	2007M08	4.118
39 Cantabria	Número de plazas estimadas	2007M07	4.076
39 Cantabria	Número de plazas estimadas	2007M06	3.993
39 Cantabria	Número de plazas estimadas	2007M05	3.213
39 Cantabria	Número de plazas estimadas	2007M04	3.271
39 Cantabria	Número de plazas estimadas	2007M03	2.305
39 Cantabria	Número de plazas estimadas	2007M02	2.227
39 Cantabria	Número de plazas estimadas	2007M01	1.855
39 Cantabria	Número de plazas estimadas	2006M12	2.079
39 Cantabria	Número de plazas estimadas	2006M11	2.237
39 Cantabria	Número de plazas estimadas	2006M10	2.353
39 Cantabria	Número de plazas estimadas	2006M09	3.681
39 Cantabria	Número de plazas estimadas	2006M08	3.981
39 Cantabria	Número de plazas estimadas	2006M07	3.921
39 Cantabria	Número de plazas estimadas	2006M06	3.505
39 Cantabria	Número de plazas estimadas	2006M05	2.831
39 Cantabria	Número de plazas estimadas	2006M04	2.846
39 Cantabria	Número de plazas estimadas	2006M03	2.054
39 Cantabria	Número de plazas estimadas	2006M02	1.974
39 Cantabria	Número de plazas estimadas	2006M01	1.968
39 Cantabria	Número de plazas estimadas	2005M12	1.887
39 Cantabria	Número de plazas estimadas	2005M11	1.930
39 Cantabria	Número de plazas estimadas	2005M10	2.190
39 Cantabria	Número de plazas estimadas	2005M09	3.529
39 Cantabria	Número de plazas estimadas	2005M08	3.764
39 Cantabria	Número de plazas estimadas	2005M07	3.706
39 Cantabria	Número de plazas estimadas	2005M06	3.278
39 Cantabria	Número de plazas estimadas	2005M05	2.935
39 Cantabria	Número de plazas estimadas	2005M04	2.871
39 Cantabria	Número de plazas estimadas	2005M03	2.265
39 Cantabria	Número de plazas estimadas	2005M02	1.977
39 Cantabria	Número de plazas estimadas	2005M01	1.875
12 Castellón/Castelló	Número de plazas estimadas	2024M09	32.264
12 Castellón/Castelló	Número de plazas estimadas	2024M08	35.397
12 Castellón/Castelló	Número de plazas estimadas	2024M07	34.426
12 Castellón/Castelló	Número de plazas estimadas	2024M06	31.690
12 Castellón/Castelló	Número de plazas estimadas	2024M05	24.414
12 Castellón/Castelló	Número de plazas estimadas	2024M04	24.041
12 Castellón/Castelló	Número de plazas estimadas	2024M03	23.105
12 Castellón/Castelló	Número de plazas estimadas	2024M02	19.633
12 Castellón/Castelló	Número de plazas estimadas	2024M01	18.750
12 Castellón/Castelló	Número de plazas estimadas	2023M12	20.082
12 Castellón/Castelló	Número de plazas estimadas	2023M11	22.819
12 Castellón/Castelló	Número de plazas estimadas	2023M10	23.465
12 Castellón/Castelló	Número de plazas estimadas	2023M09	31.636
12 Castellón/Castelló	Número de plazas estimadas	2023M08	34.948
12 Castellón/Castelló	Número de plazas estimadas	2023M07	34.561
12 Castellón/Castelló	Número de plazas estimadas	2023M06	31.889
12 Castellón/Castelló	Número de plazas estimadas	2023M05	26.941
12 Castellón/Castelló	Número de plazas estimadas	2023M04	27.434
12 Castellón/Castelló	Número de plazas estimadas	2023M03	22.634
12 Castellón/Castelló	Número de plazas estimadas	2023M02	24.892
12 Castellón/Castelló	Número de plazas estimadas	2023M01	20.339
12 Castellón/Castelló	Número de plazas estimadas	2022M12	20.095
12 Castellón/Castelló	Número de plazas estimadas	2022M11	22.052
12 Castellón/Castelló	Número de plazas estimadas	2022M10	26.116
12 Castellón/Castelló	Número de plazas estimadas	2022M09	33.967
12 Castellón/Castelló	Número de plazas estimadas	2022M08	38.244
12 Castellón/Castelló	Número de plazas estimadas	2022M07	36.804
12 Castellón/Castelló	Número de plazas estimadas	2022M06	30.499
12 Castellón/Castelló	Número de plazas estimadas	2022M05	26.391
12 Castellón/Castelló	Número de plazas estimadas	2022M04	26.480
12 Castellón/Castelló	Número de plazas estimadas	2022M03	19.282
12 Castellón/Castelló	Número de plazas estimadas	2022M02	16.998
12 Castellón/Castelló	Número de plazas estimadas	2022M01	17.063
12 Castellón/Castelló	Número de plazas estimadas	2021M12	15.893
12 Castellón/Castelló	Número de plazas estimadas	2021M11	18.057
12 Castellón/Castelló	Número de plazas estimadas	2021M10	20.543
12 Castellón/Castelló	Número de plazas estimadas	2021M09	31.650
12 Castellón/Castelló	Número de plazas estimadas	2021M08	37.392
12 Castellón/Castelló	Número de plazas estimadas	2021M07	37.113
12 Castellón/Castelló	Número de plazas estimadas	2021M06	25.488
12 Castellón/Castelló	Número de plazas estimadas	2021M05	15.389
12 Castellón/Castelló	Número de plazas estimadas	2021M04	17.880
12 Castellón/Castelló	Número de plazas estimadas	2021M03	12.538
12 Castellón/Castelló	Número de plazas estimadas	2021M02	11.495
12 Castellón/Castelló	Número de plazas estimadas	2021M01	12.221
12 Castellón/Castelló	Número de plazas estimadas	2020M12	12.623
12 Castellón/Castelló	Número de plazas estimadas	2020M11	12.944
12 Castellón/Castelló	Número de plazas estimadas	2020M10	17.267
12 Castellón/Castelló	Número de plazas estimadas	2020M09	35.534
12 Castellón/Castelló	Número de plazas estimadas	2020M08	38.499
12 Castellón/Castelló	Número de plazas estimadas	2020M07	38.897
12 Castellón/Castelló	Número de plazas estimadas	2020M06	13.889
12 Castellón/Castelló	Número de plazas estimadas	2020M05	2.385
12 Castellón/Castelló	Número de plazas estimadas	2020M04	0
12 Castellón/Castelló	Número de plazas estimadas	2020M03	9.177
12 Castellón/Castelló	Número de plazas estimadas	2020M02	16.611
12 Castellón/Castelló	Número de plazas estimadas	2020M01	16.655
12 Castellón/Castelló	Número de plazas estimadas	2019M12	17.959
12 Castellón/Castelló	Número de plazas estimadas	2019M11	18.087
12 Castellón/Castelló	Número de plazas estimadas	2019M10	21.883
12 Castellón/Castelló	Número de plazas estimadas	2019M09	30.310
12 Castellón/Castelló	Número de plazas estimadas	2019M08	33.563
12 Castellón/Castelló	Número de plazas estimadas	2019M07	33.279
12 Castellón/Castelló	Número de plazas estimadas	2019M06	30.620
12 Castellón/Castelló	Número de plazas estimadas	2019M05	23.637
12 Castellón/Castelló	Número de plazas estimadas	2019M04	23.368
12 Castellón/Castelló	Número de plazas estimadas	2019M03	16.684
12 Castellón/Castelló	Número de plazas estimadas	2019M02	13.037
12 Castellón/Castelló	Número de plazas estimadas	2019M01	13.059
12 Castellón/Castelló	Número de plazas estimadas	2018M12	13.264
12 Castellón/Castelló	Número de plazas estimadas	2018M11	15.786
12 Castellón/Castelló	Número de plazas estimadas	2018M10	21.247
12 Castellón/Castelló	Número de plazas estimadas	2018M09	31.430
12 Castellón/Castelló	Número de plazas estimadas	2018M08	34.230
12 Castellón/Castelló	Número de plazas estimadas	2018M07	33.797
12 Castellón/Castelló	Número de plazas estimadas	2018M06	30.718
12 Castellón/Castelló	Número de plazas estimadas	2018M05	22.464
12 Castellón/Castelló	Número de plazas estimadas	2018M04	22.409
12 Castellón/Castelló	Número de plazas estimadas	2018M03	14.669
12 Castellón/Castelló	Número de plazas estimadas	2018M02	12.421
12 Castellón/Castelló	Número de plazas estimadas	2018M01	11.595
12 Castellón/Castelló	Número de plazas estimadas	2017M12	12.864
12 Castellón/Castelló	Número de plazas estimadas	2017M11	13.186
12 Castellón/Castelló	Número de plazas estimadas	2017M10	19.614
12 Castellón/Castelló	Número de plazas estimadas	2017M09	30.666
12 Castellón/Castelló	Número de plazas estimadas	2017M08	33.567
12 Castellón/Castelló	Número de plazas estimadas	2017M07	34.857
12 Castellón/Castelló	Número de plazas estimadas	2017M06	31.536
12 Castellón/Castelló	Número de plazas estimadas	2017M05	22.804
12 Castellón/Castelló	Número de plazas estimadas	2017M04	23.065
12 Castellón/Castelló	Número de plazas estimadas	2017M03	16.101
12 Castellón/Castelló	Número de plazas estimadas	2017M02	13.211
12 Castellón/Castelló	Número de plazas estimadas	2017M01	13.326
12 Castellón/Castelló	Número de plazas estimadas	2016M12	12.193
12 Castellón/Castelló	Número de plazas estimadas	2016M11	12.800
12 Castellón/Castelló	Número de plazas estimadas	2016M10	17.286
12 Castellón/Castelló	Número de plazas estimadas	2016M09	27.618
12 Castellón/Castelló	Número de plazas estimadas	2016M08	33.547
12 Castellón/Castelló	Número de plazas estimadas	2016M07	28.979
12 Castellón/Castelló	Número de plazas estimadas	2016M06	25.775
12 Castellón/Castelló	Número de plazas estimadas	2016M05	18.864
12 Castellón/Castelló	Número de plazas estimadas	2016M04	17.782
12 Castellón/Castelló	Número de plazas estimadas	2016M03	17.404
12 Castellón/Castelló	Número de plazas estimadas	2016M02	13.317
12 Castellón/Castelló	Número de plazas estimadas	2016M01	12.987
12 Castellón/Castelló	Número de plazas estimadas	2015M12	11.046
12 Castellón/Castelló	Número de plazas estimadas	2015M11	11.116
12 Castellón/Castelló	Número de plazas estimadas	2015M10	13.584
12 Castellón/Castelló	Número de plazas estimadas	2015M09	23.414
12 Castellón/Castelló	Número de plazas estimadas	2015M08	23.978
12 Castellón/Castelló	Número de plazas estimadas	2015M07	24.249
12 Castellón/Castelló	Número de plazas estimadas	2015M06	20.276
12 Castellón/Castelló	Número de plazas estimadas	2015M05	14.323
12 Castellón/Castelló	Número de plazas estimadas	2015M04	15.426
12 Castellón/Castelló	Número de plazas estimadas	2015M03	11.861
12 Castellón/Castelló	Número de plazas estimadas	2015M02	9.057
12 Castellón/Castelló	Número de plazas estimadas	2015M01	8.825
12 Castellón/Castelló	Número de plazas estimadas	2014M12	8.296
12 Castellón/Castelló	Número de plazas estimadas	2014M11	7.974
12 Castellón/Castelló	Número de plazas estimadas	2014M10	10.549
12 Castellón/Castelló	Número de plazas estimadas	2014M09	20.162
12 Castellón/Castelló	Número de plazas estimadas	2014M08	23.313
12 Castellón/Castelló	Número de plazas estimadas	2014M07	22.385
12 Castellón/Castelló	Número de plazas estimadas	2014M06	19.054
12 Castellón/Castelló	Número de plazas estimadas	2014M05	13.825
12 Castellón/Castelló	Número de plazas estimadas	2014M04	11.627
12 Castellón/Castelló	Número de plazas estimadas	2014M03	7.853
12 Castellón/Castelló	Número de plazas estimadas	2014M02	5.969
12 Castellón/Castelló	Número de plazas estimadas	2014M01	6.128
12 Castellón/Castelló	Número de plazas estimadas	2013M12	7.006
12 Castellón/Castelló	Número de plazas estimadas	2013M11	7.195
12 Castellón/Castelló	Número de plazas estimadas	2013M10	8.498
12 Castellón/Castelló	Número de plazas estimadas	2013M09	19.459
12 Castellón/Castelló	Número de plazas estimadas	2013M08	21.961
12 Castellón/Castelló	Número de plazas estimadas	2013M07	21.499
12 Castellón/Castelló	Número de plazas estimadas	2013M06	17.178
12 Castellón/Castelló	Número de plazas estimadas	2013M05	10.920
12 Castellón/Castelló	Número de plazas estimadas	2013M04	11.577
12 Castellón/Castelló	Número de plazas estimadas	2013M03	10.388
12 Castellón/Castelló	Número de plazas estimadas	2013M02	7.602
12 Castellón/Castelló	Número de plazas estimadas	2013M01	7.418
12 Castellón/Castelló	Número de plazas estimadas	2012M12	7.175
12 Castellón/Castelló	Número de plazas estimadas	2012M11	7.983
12 Castellón/Castelló	Número de plazas estimadas	2012M10	9.365
12 Castellón/Castelló	Número de plazas estimadas	2012M09	19.026
12 Castellón/Castelló	Número de plazas estimadas	2012M08	22.156
12 Castellón/Castelló	Número de plazas estimadas	2012M07	21.281
12 Castellón/Castelló	Número de plazas estimadas	2012M06	18.392
12 Castellón/Castelló	Número de plazas estimadas	2012M05	15.206
12 Castellón/Castelló	Número de plazas estimadas	2012M04	14.404
12 Castellón/Castelló	Número de plazas estimadas	2012M03	10.036
12 Castellón/Castelló	Número de plazas estimadas	2012M02	7.893
12 Castellón/Castelló	Número de plazas estimadas	2012M01	7.441
12 Castellón/Castelló	Número de plazas estimadas	2011M12	7.167
12 Castellón/Castelló	Número de plazas estimadas	2011M11	7.516
12 Castellón/Castelló	Número de plazas estimadas	2011M10	9.343
12 Castellón/Castelló	Número de plazas estimadas	2011M09	18.051
12 Castellón/Castelló	Número de plazas estimadas	2011M08	22.951
12 Castellón/Castelló	Número de plazas estimadas	2011M07	19.634
12 Castellón/Castelló	Número de plazas estimadas	2011M06	16.551
12 Castellón/Castelló	Número de plazas estimadas	2011M05	11.755
12 Castellón/Castelló	Número de plazas estimadas	2011M04	10.564
12 Castellón/Castelló	Número de plazas estimadas	2011M03	9.185
12 Castellón/Castelló	Número de plazas estimadas	2011M02	8.408
12 Castellón/Castelló	Número de plazas estimadas	2011M01	8.466
12 Castellón/Castelló	Número de plazas estimadas	2010M12	8.346
12 Castellón/Castelló	Número de plazas estimadas	2010M11	8.015
12 Castellón/Castelló	Número de plazas estimadas	2010M10	8.842
12 Castellón/Castelló	Número de plazas estimadas	2010M09	19.792
12 Castellón/Castelló	Número de plazas estimadas	2010M08	22.425
12 Castellón/Castelló	Número de plazas estimadas	2010M07	21.220
12 Castellón/Castelló	Número de plazas estimadas	2010M06	17.744
12 Castellón/Castelló	Número de plazas estimadas	2010M05	12.681
12 Castellón/Castelló	Número de plazas estimadas	2010M04	12.738
12 Castellón/Castelló	Número de plazas estimadas	2010M03	9.654
12 Castellón/Castelló	Número de plazas estimadas	2010M02	7.932
12 Castellón/Castelló	Número de plazas estimadas	2010M01	7.426
12 Castellón/Castelló	Número de plazas estimadas	2009M12	7.950
12 Castellón/Castelló	Número de plazas estimadas	2009M11	7.705
12 Castellón/Castelló	Número de plazas estimadas	2009M10	9.216
12 Castellón/Castelló	Número de plazas estimadas	2009M09	19.298
12 Castellón/Castelló	Número de plazas estimadas	2009M08	22.785
12 Castellón/Castelló	Número de plazas estimadas	2009M07	21.457
12 Castellón/Castelló	Número de plazas estimadas	2009M06	19.304
12 Castellón/Castelló	Número de plazas estimadas	2009M05	12.053
12 Castellón/Castelló	Número de plazas estimadas	2009M04	12.389
12 Castellón/Castelló	Número de plazas estimadas	2009M03	9.439
